,EIN,Name,totcntrbgfts,totcntrbs
1624,821014643,BOSTON WOMENS LEADERSHIP COUNCIL INC A NOT FOR PROFIT CORPORATION,,
1625,821074738,WESTERN MASS MOM PROM,,
1626,821195041,HARVARD KENNEDY SCHOOL ALUMNAE NETWORK,,
1627,821341223,WOMEN OF GRACE CLUB OF WORCESTER,,
1628,821505012,FRIENDS OF ARMY WOMENS BASKETBALL,,
1629,821685983,BETH MARTIN MEMORIAL FOUNDATION INC,,0.0
1630,821788504,CONGOLESE AMERICAN WOMEN EMPOWERMENT AND LEADERSHIP,,
1631,821802719,GEMS GIRLS EMPOWERED TO MASTER SUCCESS INC,,
1632,821859365,NEIGHBORHOOD VILLAGES INC,3456053.0,
1633,821921409,CARE INSTITUTE INC,,
1634,822041951,CAROLS CORNER FOUNDATION INC,,
1635,822069197,UNIVERSITY OF MASSACHUSETTS CAPE COD GIRL POD 4 H CLUB,,
1636,822108576,BOSTON WOMEN INC,,4500.0
1637,822339928,MERRIMACK VALLEY PREGNANCY SERVICES INC,,
1638,822607583,DESI WOMEN EMPOWERED INCORPORATED,,
1639,822904915,FREEDOM LAB,,
1640,822936738,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC CLASS OF 2016,,
1641,822953427,SURVIVINGBREASTCANCER,207720.0,
1642,822984772,CAROLYN E GREEN WOMEN IN LIFE SCIENCE LEADERSHIP SCHOLARSHIP INC,,10000.0
1643,823074826,WELLESLEY COLLEGE ALUMNAE ASSOCIATION CLASS OF 2017,,
1644,823135909,DAUGHTERS OF SARAH FROM AFRICA TO THE WORLD INC,,50684.0
1645,823135909,DAUGHTERS OF SARAH FROM AFRICA TO THE WORLD INC,,85118.0
1646,823281109,DUXBURY GIRLS YOUTH LACROSSE INC,,
1647,823313678,SYMBOL OF FIRE WOMEN INTERCESSORY MINISTRIES,,
1648,823515033,BRIDGEWATER RAYNHAM GIRLS YOUTH LACROSSE,,
1649,823528268,FAMILY INDEPENDENCE INC,116363.0,
1650,823580675,ESD GLOBAL INC,1545383.0,
1651,823777262,HOPE MOBILIZATION INC,284897.0,
1652,823792277,PREGNANCY FAMILY SERVICES LLC,,
1653,823863767,GIRLS WHO BUILD,,0.0
1654,823911945,HOLDEN GIRLS SOFTBALL LEAGUE INC,,
1655,824167948,LATINA CIRCLE INC,1080184.0,
1656,824191532,NEW ENGLAND GRADUATE WOMEN IN SCIENCE AND ENGINEERING INCORPORAT NE GWISE,,
1657,824260367,WOMEN OF ROCK ORAL HISTORY PROJECT,,
1658,824260386,MOM BOMB INC,,1148.0
1659,824356389,AFRICAN AMERICAN FEMALE PROFESSOR AWARD ASSOCIATION,,
1660,824375955,TURNING THE TIDE OVARIAN CANCER RETREATS INC,,17512.0
1661,824401597,BOSTON EMERALDS GIRLS BASKETBALL CLUB INC,,
1662,824446310,WOMEN MARINES ASSOCIATION CPL HOLLY CHARETTE RI 2,,
1663,824720011,BLESSED WOMEN FEEDING THE HOMELESS,,
1664,825019537,HEALING EMOTIONS AFTER BREAST CANCER INC,,100.0
1665,825109799,WALPOLE GIRLS LACROSSE INC,,
1666,825138198,NAZDA ALAM FOUNDATION FOR MUSLIM WM CIVIC ENGAGEMENT AND LEADERSHIP INC,,
1667,825207582,WOMEN IN MACHINE LEARNING INC,,
1668,825337651,GREAT PRETENDERS BENEFIT CONCERTS,,
1669,825384114,FEMININE EMPOWERMENT MOVEMENT SLAM FEMS,,
1670,825384518,BREAST CASE SCENARIO,,
1671,830346732,OPTIONS WOMENS SELF DEFENSE INC,,
1672,830382356,NEW ENGLAND CHAPTER SISTERS IN CRIME,,
1673,830396815,PROJECT HEALTHY CHILDREN INC,11989462.0,
1674,830491943,GIRLS GOLF OF NEW ENGLAND INC,,
1675,830636964,FRONTLINE FERTILITY FOUNDATION INC,,
1676,830662057,WELLESLEY COLLEGE ALUMNAE ASSOC WELLESLEY CLASS OF 2018,,
1677,830686704,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC MOUNT HOLYOKE COLLEGE CLASS OF 2017,,
1678,830808525,KOHA GIRLS INC,,
1679,830887927,DYRHS GIRLS LAX BOOSTER INC DY GIRLS LAX,,
1680,831107308,HAWKS GIRLS BASKETBALL BOOSTER CLUB INC,,
1681,831236247,VIRSA FOUNDATION INC,,29392.0
1682,831267250,WOMEN ON THE RISE NEW ENGLAND INC WOMEN ON THE RISE NEW ENGLAND,,
1683,831409875,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC CLASS OF 2018,,
1684,831558389,HOPKINTON GIRLS YOUTH LACROSSE,,0.0
1685,831606056,SECOND TIMES A CHARM,,
1686,831727693,WOMANS BUSINESS NETWORK INC WOMANS BUSINESS NETWORK,,0.0
1687,831727693,WOMANS BUSINESS NETWORK INC WOMANS BUSINESS NETWORK,,0.0
1688,831771945,RESILIENT SISTERHOOD PROJECT INC,372663.0,
1689,831849400,NEW ENGLAND WOMENS HOCKEY ALLIANCE,,0.0
1690,831862573,GIRLY GENIUS CORPORATION GIRLY GENIUS,906600.0,
1691,831862573,GIRLY GENIUS CORPORATION GIRLY GENIUS,506500.0,
1692,831935940,MEDEXECWOMEN INC,,0.0
1693,832028900,SHAMBHAVI WEFORSHE FOUNDATION WEFORSHE FUND,,
1694,832035469,NEW ENGLAND WOMENS SPORTS FOUNDATION INC,,
1695,832073988,STRONG WOMEN IN ACTION SWIA,,
1696,832222216,HOPE FOR WOMEN ORG INC,,
1697,832259887,WOMENS EMPOWERMENT SCHOLARSHIP,,
1698,832262248,WALPOLE GIRLS FIELD HOCKEY INC,,
1699,832355050,LOVELY SISTERS OF BOSTON,,
1700,832387767,SEXUAL VIOLENCE PREVENTION ASSOCIATION SVPA INC,,
1701,832406408,MY DAUGHTERS CAN WE TALK INC,,
1702,832464999,AHS GIRLS BASKETBALL BOOSTERS INC,,
1703,832568790,STRIVERS INC SCHOLARSHIP FUND,,5829.0
1704,832568790,STRIVERS INC SCHOLARSHIP FUND,,18420.0
1705,832669843,GLOBAL NEWBORN SOLUTIONS INC,,31005.0
1706,832747099,GAY SONS AND MOTHERS INC,,
1707,832763587,NORWELL GIRLS SOFTBALL ASSOCIATION INC,,
1708,832846579,OUR GIRL LINDA,,5209.0
1709,832913157,MARSHFIELD GIRLS TRACK AND FIELD BOOSTERS,,
1710,833009340,TEAM ANDREA,,0.0
1711,833307979,WOMEN THRIVING INC,,32208.0
1712,833307979,WOMEN THRIVING INC,,36916.0
1713,833307979,WOMEN THRIVING INC,,55000.0
1714,833323975,GIRLS EMPOWERED AND MOTIVATED INC A NOT FOR PROFIT CORPORATION,,
1715,833469974,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION 1 094 MA HANNAH WINTHROP CHAPTER,,
1716,833533030,WEB GIRLS ICE HOCKEY,,
1717,833632901,NEIGHBORHOOD BIRTH CENTER,,
1718,833712248,KRIOLAS PROFESSIONAL ASSOCIATION INC,,
1719,833762852,SISTERS OF OUR LADY OF MERCY INC,,
1720,833912681,EDWARDS EMPOWERMENT FUND CORP,,13066.0
1721,834002765,WOMEN MARINES ASSOCIATION MA 3 CAPTAIN JENNIFER HARRIS CHPT,,
1722,834151327,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC MOUNT HOLYOKE COLLEGE FAIRFIELD VIL,,
1723,834157374,NATIONAL SOCIETY DAUGHTERS OF THE UNION 1861 1865 SGT WILLIAM H CARNEY CHAPTER,,
1724,834240431,BOSTON GIRLS EMPOWERMENT NETWORK INC,99500.0,
1725,834422402,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC MOUNT HOLYOKE COLLEGE CLASS OF 2013,,
1726,834437376,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC MOUNT HOLYOKE COLLEGE CLASS OF 1971,,
1727,834587053,LA LECHE LEAGUE OF THE UNITED STATES OF AMERICA LLL MERRIMACK VALLEY,,
1728,840736927,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC COLORADO,,
1729,841703424,WEST ROXBURY FRIENDS OF ROSIES PLACE,,42028.0
1730,841748548,ABORTION ACCESS FOR ALL INC,,
1731,841828113,NEW LIFE BIRTHING CENTERS INC,,
1732,841873847,TOGETHER FOR WOMEN INTERNATIONAL INC,,
1733,842040043,YOUNG GIRLS INDIA,,
1734,842055275,ETHEL ROSE HOUSE OF REFUGE FOR WOMEN AND CHILDREN INC,,
1735,842219590,WILMINGTON HIGH SCHOOL GIRLS LACROSSE BOOSTERS INC,,
1736,842294117,WOMENX INC,,91238.0
1737,842382448,ROUTE ONE MINISTRY INC,,133226.0
1738,842474528,AFRICAN WOMEN IMMIGRANT CARE AWIC,,
1739,842500561,YOUNG SISTERS UNITED STEPHANIE QUEZADA SOLE MBR,,
1740,842615139,MYNA MAHILA USA INC MYNA MAHILA USA,509396.0,
1741,842639537,WELLESLEY COLLEGE ALUMNAE ASSOC WELLESLEY COLLEGE CLASS OF 2019,,
1742,842641670,GREATER LAWRENCE ITALIAN WOMENS CLUB INC,,
1743,842748321,EACH MOMENT WERE ALIVE INC,,19033.0
1744,842759523,FRIENDS OF WILMINGTON GIRLS SOCCER INC,,
1745,842784377,ASSOCIATION OF WOMEN IN MINISTRY INTERNATIONAL AWMI,,
1746,842986175,CENTER FOR DEVELOPMENT AND EMPOWERMENT OF WOMEN INC,,
1747,843345547,GIRLS ARE EQUAL INC,,
1748,843375254,METROWEST WOMENS FUND INC,,188167.0
1749,843535784,MOXIE GIRLS,,
1750,843631539,PRAYING WOMEN WORLDWIDE INC,,
1751,843691391,WOMEN OF THE OUTDOORS INC,,
1752,843716455,BOSTON SLAMMERS GIRLS BASEBALL INC,,87388.0
1753,843768326,GREENLIGHT FOR GIRLS,,90000.0
1754,843984507,WIC SOCIAL SERVICES INC,,
1755,844427785,BEATS BY GIRLZ INC,,189868.0
1756,844648000,NEW BEHWALAY DEVELOPMENT CORPORATION,,
1757,844688347,EARLY CAREER MENTORING WORKSHOP FOR WOMEN IN PHILOSOPHY,,
1758,844862464,BRAVE INC,,
1759,844956061,WITH WOMEN KISOBOKA,,61076.0
1760,844959034,JAHAN WOMEN AND YOUTH INTERCULTURAL ORGANIZATION,,86829.0
1761,845004785,SOCIETY FOR WOMEN IN MARINE SCIENCE INC,,
1762,845029562,CRUSH GIRLS SOFTBALL ORGANIZATION WALPOLE CRUSH,,
1763,845048084,GK FUND INC GK FUND,,119086.0
1764,850497216,GOVERNMENT GIRLS SECONDARY SCHOOL METHODIST GIRLS HIGH SCHOOL GGSS MGHS ALUMNI ASSOC IN THE DIAS,,
1765,850531600,BHS GIRLS SWIM AND DIVE,,
1766,850588158,WHEN WOMEN RISE INC,,
1767,850621591,INTERCOLLEGIATE ROWING ASSOCIATION INC,73150.0,
1768,850795478,RISE AGAIN THE SABRINA BEST FOUNDATION INC,,24881.0
1769,850908781,LAUNCH GURLS,245609.0,
1770,851046654,BLESSED WOMEN MINISTRY,,5000.0
1771,851614721,MOTHERS AGAINST RACISM,,
1772,851938766,MIGHTY MOOSE FOUNDATION INC,,41900.0
1773,852736211,BLACK WOMEN IN HIGHER ED INC,,
1774,852811763,M F LEGACY INC,,
1775,852836932,MANKIND ACCREDITED DEVELOPMENT ACTIVITIES MOVEMENT MADAM,,
1776,852928227,WOMEN WHO WIN INC,,64030.0
1777,853122984,PRECIOUS GEM MINISTRIES,,
1778,853222606,WOMENS FUND SOUTHCOAST,429936.0,
1779,853568744,SURVIVOR STORIES PROJECT INC,,
1780,853656921,SEXUAL VIOLENCE CONNECTOR INC,,50.0
1781,853656921,SEXUAL VIOLENCE CONNECTOR INC,,0.0
1782,853685304,STRONG GIRLS UNITED WOMEN,,
1783,853702377,GLOBAL WOMENS HEALTH INITIATIVE,,
1784,853855603,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION PARSON ROBV 1095MA,,
1785,853899226,LAMPLIGHT WOMENS LITERACY CENTER INC,,25200.0
1786,853940541,WOMEN IN MEASUREMENT INC WOMEN IN MEASUREMENT,,0.0
1787,854238175,TRITON VIKINGS GIRLS SOCCER BOOSTERS INC,,17395.0
1788,854370212,NORTHEAST NATIVE NETWORK OF KINSHIP AND HEALING INCORPORATED,,
1789,854386027,ACCOMPANY DOULA CARE INC,,
1790,860318935,WELLESLEY COLLEGE ALUMNAE ASSOC TUCSON WELLESLEY CLUB,,
1791,860617623,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC CENTRAL AND NORTHERN ARIZONA,,
1792,861110727,WEB OF BENEFIT INC,,
1793,861183605,BIPOC FEMALE FOUNDERS FUND INC,,
1794,861243929,BI WOMEN QUARTERLY INC,,
1795,861252356,MUSLIM GIRLS READ INC,,
1796,861305672,SISTAHS FOR AFRICA DEVELOPMENT QUEEN MOTHER NDUINGNYI FOUNDATION,,
1797,861452812,WELLESLEY GIRLS LACROSSE,,0.0
1798,861600310,PARENT BOOSTER USA INC FRIENDS OF FHS GIRLS SWIM AND DIVE,,
1799,861674642,ABINGTON GIRLS SOFTBALL INCORPORATED,,
1800,861738382,MECHOS GIRLS,,
1801,862260246,LOBULAR BREAST CANCER ALLIANCE INC,417315.0,
1802,862278290,WOMEN CHANGEMAKERS FOR EDUCATION INC,,
1803,862818242,MASSACHUSETTS WOMEN IN CANNABIS INC,,
1804,862914907,NAHANT WOMANS CLUB OF THE NORTH SHORE,,
1805,863116621,WELLESLEY RAIDERS GIRLS LACROSSE BOOSTER CLUB,,4671.0
1806,863318068,MOTHERLAND FOUNDATION,,
1807,863790278,HOPEDALE WOMENS HISTORY PROJECT,,
1808,870762309,UNITED COVENANT SONS AND DAUGHTERS MINISTRIES INC,,
1809,870795526,SMART WOMAN SECURITIES,,
1810,871076315,BLESSED MOTHER OF THE MORNING STAR PARISH,,
1811,871110110,MARSHFIELD HIGH SCHOOL GIRLS HOCKEY NET MHS GIRLS HOCKEY NET,,
1812,872597078,NEW ENGLAND WOMEN S POOL ALLIANCE INC,,
1813,872795904,FRIENDS OF LINCOLN SUDBURY GIRLS SOCCER INC,,
1814,873156559,LOVE YOUR NEIGHBOR MATERNITY HOME INC,,
1815,873303013,HISPANIC IMAGE SMART WOMENS BIZ HUB,,
1816,873431963,MIND OVER MATTER M O M INC,,
1817,880502451,WELLESLEY COLLEGE ALUMNAE ASSOCIATION SIERRA WELLESLEY CLUB,,
1818,882189751,PEPFP WOMEN AND CHILDRENS FAMILY MINISTRY,,
1819,900018088,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1998 CLASS OF,,
1820,900018090,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 2000 CLASS OF,,
1821,900018092,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 2001 CLASS OF,,
1822,900026660,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1973 CLASS OF,,
1823,900026672,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1986 CLASS OF,,
1824,900026673,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1991 CLASS OF,,
1825,900026678,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1996 CLASS OF,,
1826,900186411,LADIES AUXILIARY MILLBURY FIRE DEPARTMENT CORP,,
1827,900276679,WELLESLEY COLLEGE ALUMNAE ASSOCIATION 2006 CLASS,,
1828,900297789,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC PIONEER VALLEY WOMENS CLUB,,
1829,900370201,MOTHERS THURSDAY CLUB,,
1830,900402513,BINAH SCHOOL,,
1831,900440392,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC DUDLEY WOMANS CLUB,,
1832,900440395,GENERAL FEDERATION OF WOMENS CLUBS OF MASSACHUSETTS INC PLYMOUTH MA,,
1833,900582794,COMITE DE FESTEJOS DE LOMA LARGA EN BOSTON,,
1834,900688545,WOMENS MONEY MATTERS INC,,
1835,900717463,RADCLIFFE CHORAL SOCIETY FOUNDATION RCSF,,35747.0
1836,900930510,GRANDMOTHERS AGAINST GUN VIOLENCE GAG,,6485.0
1837,900930510,GRANDMOTHERS AGAINST GUN VIOLENCE GAG,,3523.0
1838,901033784,INTERNATIONAL ORDER OF THE RAINBOW GIRLS SUPREME ASSEMBLY 114 BARRE ASSEMBLY,,
1839,911651281,WOMENSPORT INTERNATIONAL,,
1840,911811542,NATIONAL NETWORK OF ABORTION FUNDS JANE FUND OF CENTRAL MASSACHUSETTS,,88856.0
1841,911819138,WELLESLEY COLLEGE ALUMNAE ASSOC 1962 CLASS,,
1842,911819143,WELLESLEY COLLEGE ALUMNAE ASSOC 1973 CLASS,,
1843,911825147,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC PUGET SOUND,,
1844,911917315,NATIONAL COUNCIL OF NEGRO WOMEN INC GREATER BOSTON SECTION,,
1845,911924022,WELLESLEY COLLEGE ALUMNAE ASSOCIATION 1998 CLASS,,
1846,912084369,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC 1999 CLASS OF,,
1847,912101572,WOMENS FREEDOM CENTER ADVOCACY FOR ENDING INTIMATE PARTNER ABUSE,,
1848,912142116,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY IN SC AND COASTAL GEORGIA,,
1849,912142121,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF NEW MEXICO,,
1850,912142122,WELLESLEY COLLEGE ALUMNAE ASSOCIATION MEMPHIS WELLESLEY CLUB,,
1851,912142123,WELLSELEY COLLEGE ALUMNAE ASSOCIATION UTAH WELLESLEY CLUB,,
1852,912142394,WELLESLEY COLLEGE ALUMNAE ASSOCIATION ARKANSAS WELLESLEY CLUB,,
1853,936042146,WELLESLEY COLLEGE ALUMNAE ASSOC OREGON WELLESLEY CLUB,,
1854,942103578,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC SOUTHERN CALIFORNIA,,
1855,942434609,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC NORTHERN CALIFORNIA,,
1856,942498376,ALUMNAE ASSOCIATION OF MOUNT HOLYOKE COLLEGE INC PENINSULA,,
1857,943447958,SIERRA LEONE WOMANS MOVEMENT IN MASSACHUSETTS INC,,
1858,943465310,EMASS GIRLS SOFTBALL,,
1859,946138227,WELLESLEY COLLEGE ALUMNAE ASSOC WELLESLEY CLUB OF SILICON VALLEY,,
