Unnamed: 0,EIN,NAME,STREET,CITY,STATE,ZIP_PART_1,ZIP_PART_2,totcntrbgfts
3773,42593582,SHEFFIELD VOLUNTEER HOSE COMPANY NO 1 INC,PO BOX 1280,SHEFFIELD,MA,1257,1280,125780.0
3774,42593591,NEW ENGLAND FOUNDATION FOR THE ARTS INC,321 HARRISON AVE STE 420,BOSTON,MA,2118,4678,125780.0
3775,42593666,FREDERIC L CHAMBERLAIN CENTER INC,PO BOX 778,MIDDLEBORO,MA,2346,778,125780.0
3776,42593720,CHELMSFORD HIGH SCHOOL ALL SPORTS BOOSTERS CLUB INC,PO BOX 91,CHELMSFORD,MA,1824,91,125780.0
3777,42593846,GEORGE L BLACKBURN FOUNDATION FOR NUTRITION MEDICINE,241 PERKINS ST UNIT D602,JAMAICA PLAIN,MA,2130,4092,125780.0
3778,42593966,CATTEL ANDRISKI FOUNDATION INC,81 WEST RD,PETERSHAM,MA,1366,9606,125780.0
3779,42594056,TRANSPORTATION-COMMUNICATIONS UNION,48 JUNEAU RD,BROCKTON,MA,2302,4514,125780.0
3780,42594077,CENTER FOR LAW AND EDUCATION INC,105 CHAUNCY ST FL 3,BOSTON,MA,2111,1770,125780.0
3781,42594139,PHOTOGRAPHIC HISTORICAL SOCIETY OF NEW ENGLAND INC,47 CALVARY ST,WALTHAM,MA,2453,5974,125780.0
3782,42594201,TRI-VALLEY INC,10 MILL ST,DUDLEY,MA,1571,3377,125780.0
3783,42594357,MASSACHUSETTS TEACHERS ASSOCIATION,TRITON TEACHERS ASSOCIATION,ROWLEY,MA,1969,0,125780.0
3784,42594381,THE GREATER LOWELL REGIONAL TEACHERS ORGANIZATION,250 PAWTUCKET BLVD,TYNGSBORO,MA,1879,2214,125780.0
3785,42594491,CHRISTIAN LIFE CENTER OF SPRINGFIELD MASS INC,1590 SUMNER AVE,SPRINGFIELD,MA,1118,1738,125780.0
3786,42594629,EAST LAKE WAUSHACUM ASSOCIATION INC,PO BOX 1118,STERLING,MA,1564,1118,125780.0
3787,42594792,MASS ASSN FOR OCCUPATIONAL THERAPY,309 HIGH ST,LAWRENCE,MA,1841,2875,125780.0
3788,42594899,E CLUB OF EVERETT INC,PO BOX 490135,EVERETT,MA,2149,3,125780.0
3789,42595304,CAPE COD HOSPITAL AUXILIARY,PO BOX 370,HYANNIS,MA,2601,370,125780.0
3790,42595305,MASSACHUSETTS FEDERATION OF BUSINESS & PROFESSIONAL WOMENS CLU,42 WYMAN ST,LYNN,MA,1905,1818,125780.0
3791,42595366,NOANETT GARDEN CLUB,PO BOX 141,DOVER,MA,2030,141,125780.0
3792,42595447,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INCORPORATED,353 PROVIDENCE RD,SOUTH GRAFTON,MA,1560,1334,125780.0
3793,42595494,SOUTHCOAST FEDERAL CREDIT UNION,271 UNION ST,NEW BEDFORD,MA,2740,6031,125780.0
3794,42595563,MONSON HISTORICAL SOCIETY,PO BOX 77,MONSON,MA,1057,77,125780.0
3795,42595597,BLACKSTONE COMMUNITY CENTER COUNCIL INC,50 W BROOKLINE ST,BOSTON,MA,2118,3809,125780.0
3796,42595721,FAITH ASSEMBLY OF GOD,154 BEARSES WAY,HYANNIS,MA,2601,3832,125780.0
3797,42595812,CAPE COD KENNEL CLUB INC,1071 MAIN ST,W BARNSTABLE,MA,2668,1152,125780.0
3798,42596056,RUTLAND HISTORICAL SOCIETY INC,181 KENWOOD DR,RUTLAND,MA,1543,1542,125780.0
3799,42596213,SOUTH SHORE ELDER SERVICES INC,1515 WASHINGTON STREET,BRAINTREE,MA,2184,7537,125780.0
3800,42596270,MASSACHUSETTS ALLIANCE OF PORTUGUESE SPEAKERS INC,1046 CAMBRIDGE ST,CAMBRIDGE,MA,2139,1407,125780.0
3801,42596309,MASSACHUSETTS TEACHERS ASSOCIATION,12 MARTIN ST,MILLBURY,MA,1527,2014,125780.0
3802,42596491,CONWAY SCHOOL OF LANDSCAPE DESIGN INC,88 VILLAGE HILL RD,NORTHAMPTON,MA,1060,3687,125780.0
3803,42596527,FRANKLIN CHILDRENS SCHOOL INC,900 CHESTNUT ST,FRANKLIN,MA,2038,1272,125780.0
3804,42596550,MADONNA MANOR INC,85 N WASHINGTON ST,N ATTLEBORO,MA,2760,1634,125780.0
3805,42596556,ADVAITA MEDITATION CENTER A NON PROFIT CORPORATION,28 WORCESTER LN,WALTHAM,MA,2451,7540,125780.0
3806,42596709,MUSIC & THEATRE RESEARCH FOUNDATION INC,1017 TURNPIKE ST STE 25,CANTON,MA,2021,2828,125780.0
3807,42596750,SOUTH SHORE YACHT INC,PO BOX 82,N WEYMOUTH,MA,2191,1,125780.0
3808,42597297,MASSACHUSETTS COUNCIL OF HUMAN SERVICES PROVIDERS INC,100 CROSSING BLVD STE 100,FRAMINGHAM,MA,1702,5555,125780.0
3809,42597374,MARTIN SCHOOL ASSOCIATION,37 LANDRY AVE,N ATTLEBORO,MA,2760,5300,125780.0
3810,42597463,HARVARD DEBATE INCORPORATED,490 ADAMS MAIL FACILITY,CAMBRIDGE,MA,2138,0,125780.0
3811,42597591,GLOUCESTER MUSEUM SCHOOL INC,646 WASHINGTON ST,GLOUCESTER,MA,1930,1745,125780.0
3812,42597673,CATHOLIC DAUGHTERS OF THE AMERICAS,26 WARNER ST,HUDSON,MA,1749,1340,125780.0
3813,42597677,NORTH READING YOUTH SOCCER,PO BOX 249,NORTH READING,MA,1864,249,125780.0
3814,42597799,CARE NET PREGNANCY RESOURCE CENTER OF NORTH CENTRAL MASSACHUSETTS INC,PO BOX 511,FITCHBURG,MA,1420,5,125780.0
3815,42597978,COLLABORATIVE FOR REGIONAL EDUCATIONAL SERVICES AND TRAINING,20 SHATTUCK RD,ANDOVER,MA,1810,2451,125780.0
3816,42598211,GARDINOR-PRUNARET FOUNDATION,74 OLD SANDWICH RD,PLYMOUTH,MA,2360,2507,125780.0
3817,42598241,QUIDNET SQUAM ASSOCIATION INC,PO BOX 3126,NANTUCKET,MA,2584,3126,125780.0
3818,42598317,KEREM SHALOM INC,659 ELM ST,CONCORD,MA,1742,2120,125780.0
3819,42598503,SAUGUS SCHOOL CLERICAL ASSN,31 WOODLAND AVE,SAUGUS,MA,1906,1243,125780.0
3820,42598584,NORTHBORO YOUTH HOCKEY PROGRAM INC,15 BRIDLE LN,WESTBORO,MA,1581,2603,125780.0
3821,42598795,TOPS CLUB INC,233 CHESTER ST,FALL RIVER,MA,2723,4105,125780.0
3822,42598854,LITTLE LEAGUE BASEBALL INC,PO BOX 216,DANVERS,MA,1923,316,125780.0
3823,42598978,NEW SCHOOL OF MUSIC INC,25 LOWELL ST,CAMBRIDGE,MA,2138,4725,125780.0
3824,42599121,SHRINERS INTERNATIONAL,99 FORDHAM RD,WILMINGTON,MA,1887,2148,125780.0
3825,42599359,HOME BUILDERS & REMODELERS ASSOCIATION OF CAPE COD INC,3 PATTI PAGE WAY,CENTERVILLE,MA,2632,1434,125780.0
3826,42599689,MUNICIPAL POLICE INSTITUTE INC,353 PROVIDENCE RD,SOUTH GRAFTON,MA,1560,1334,125780.0
3827,42599706,NORTH RIVER ARTS SOCIETY INC,PO BOX 307,MARSHFLD HLS,MA,2051,307,125780.0
3828,42599762,BACK BAY PUBLISHING COMPANY INC,PO BOX 15655,BOSTON,MA,2215,5655,125780.0
3829,42599780,FRANKLIN COUNTY HOCKEY ASSOCIATION INC,5 BARR AVE,GREENFIELD,MA,1301,1402,125780.0
3830,42599846,NEW JERUSALEM CHURCH OF GOD IN CHRIST INC,209 QUINCY ST,SPRINGFIELD,MA,1109,3655,125780.0
3831,42599862,MINUTE MEN MOOSE LEGION 28,9 WITUWAMAT RD,N WEYMOUTH,MA,2191,1619,125780.0
3832,42600020,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,5 OLD PLANTERS RD,BEVERLY,MA,1915,1519,125780.0
3833,42600042,HARVARD STREET NEIGHBORHOOD HEALTH CENTER INC,632 BLUE HILL AVE,DORCHESTER,MA,2121,3213,125780.0
3834,42600104,FIRST CONGREGATIONAL CHURCH OF REVERE MASS,230 BEACH ST,REVERE,MA,2151,5013,125780.0
3835,42600279,WALTHAM TRACK CLUB,88 RUSSELL ST,WALTHAM,MA,2453,8511,125780.0
3836,42600429,PRO LIFE LEGAL DEFENSE FUND INC,1150 WALNUT ST,NEWTON,MA,2461,1229,125780.0
3837,42600445,MASTER WARDENS & MEMBERS OF THE GRAND LODGE OF MASONS IN MASS,PO BOX 1284,DOUGLAS,MA,1516,1284,125780.0
3838,42600449,METRO WEST HUMANE SOCIETY INC,PO BOX 1068,FRAMINGHAM,MA,1701,1068,125780.0
3839,42600509,SGT ROBERT R LITWIM PARENT AND TEACHERS ORGANIZATION,135 LITWIN LN,CHICOPEE,MA,1020,4892,125780.0
3840,42600646,SERENITY CLUB OF SPRINGFIELD INC,143 MAIN ST,SPRINGFIELD,MA,1105,2405,125780.0
3841,42600698,YANKEE DIVISION MEMORIAL CLUB OF BOSTON SCHOLARSHIP FUND INC,17 LILAC LN,WEYMOUTH,MA,2188,3334,125780.0
3842,42600846,BOSTON CHAPTER OF THE INTERNATIONAL ASSOC OF BUSINESS COMMUNICATORS,8 NATALIE RD,CHELMSFORD,MA,1824,4239,125780.0
3843,42600860,BARNSTABLE HISTORICAL SOCIETY,PO BOX 829,BARNSTABLE,MA,2630,829,125780.0
3844,42600875,SONS OF ITALY IN AMERICA,19 PRENTISS RD,ARLINGTON,MA,2476,4512,125780.0
3845,42600882,NORWOOD BOOSTERS CLUB INCORPORATED,PO BOX 84,NORWOOD,MA,2062,84,125780.0
3846,42601026,CHABAD-LUBAVITCH INC,349 DEDHAM ST,NEWTON CENTER,MA,2459,2890,125780.0
3847,42601047,EAST BRIDGEWATER GARDEN CLUB,133 HOWARD ST,EAST BRIDGEWATER,MA,2333,0,125780.0
3848,42601100,180 FRANKLIN EDUCATION ASSOCIATION,PO BOX 654,FRANKLIN,MA,2038,654,125780.0
3849,42601102,MASSACHUSETTS TEACHERS ASSOCIATION,250 EAST ST,MANSFIELD,MA,2048,2526,125780.0
3850,42601159,WAKEFIELD CHAMBER OF COMMERCE INC AMERICAL CIVIC CENTER,PO BOX 585,WAKEFIELD,MA,1880,4685,125780.0
3851,42601182,WOODS HOLE FOUNDATION INCORPORATED,PO BOX 603,WOODS HOLE,MA,2543,603,125780.0
3852,42601200,CARDINAL CUSHING COUNCIL BLDG,48 SCHOOSETT STREET,PEMBROKE,MA,2359,1874,125780.0
3853,42601295,FIRST BAPTIST CHURCH,PO BOX 457,HYANNIS,MA,2601,457,125780.0
3854,42601335,MASSACHUSETTS SCHOOL NURSE ORGANIZATION INC,10 NIXON RD,HUDSON,MA,1749,1391,125780.0
3855,42601469,EXPLORATION SCHOOL INC,932 WASHINGTON ST,NORWOOD,MA,2062,3412,125780.0
3856,42601510,CAPE & ISLANDS EMERGENCY MEDICAL SERVICES SYSTEM INC,PO BOX 1197,HYANNIS,MA,2601,0,125780.0
3857,42601693,AMERICAN FEDERATION OF TEACHERS,45 HOLLISTON ST,MEDWAY,MA,2053,1404,125780.0
3858,42601923,GURDJIEFF SOCIETY OF MASS INC,12 HOWARD ST,CAMBRIDGE,MA,2139,3720,125780.0
3859,42602020,AMERICAN ASSOC OF JEWISH HOLCAUST SURVIVORS OF GREATER BOSTON INC,391 BOYLSTON ST,BROOKLINE,MA,2445,6010,125780.0
3860,42602069,FAIRHAVEN LAYMENS CHAPEL,25 CENTER ST,FAIRHAVEN,MA,2719,2930,125780.0
3861,42602112,RAINBOW CAMP OF MASSACHUSETTS INC E CAROL K MILNE PRESIDENT,115 PINE ST,S WEYMOUTH,MA,2190,2617,125780.0
3862,42602219,SIDDHA YOGA DHAM BOSTON INCORPORATED,301 WAVERLY AVE,NEWTON,MA,2458,2713,125780.0
3863,42602464,CONGREGATION SHA ARAY SHALOM,1112 MAIN ST,HINGHAM,MA,2043,3947,125780.0
3864,42602576,FOUNDATION FOR BOSTON CENTERS FOR YOUTH & FAMILIES INC,1483 TREMONT ST,BOSTON,MA,2120,2908,125780.0
3865,42602617,NEWMARKET BUSINESS ASSOCIATION INC,225 SOUTHAMPTON ST,BOSTON,MA,2118,2715,125780.0
3866,42602695,KNIGHTS OF COLUMBUS,375 FOUNDRY ST,NORTH EASTON,MA,2356,2726,125780.0
3867,42602821,FORMER MASSACHUSETTS STATE TROOPERS INC,35 ORCHARD DRIVE,NORTH EASTHAMPTON,MA,2651,0,125780.0
3868,42602823,JAIN CENTER OF GREATER BOSTON,556 NICHOLS ST,NORWOOD,MA,2062,1024,125780.0
3869,42602850,COMHALTAS CEOLTOIRI EIREANN,67 QUARRY ST,QUINCY,MA,2169,4122,125780.0
3870,42603206,FALMOUTH HOSPITAL AUXILIARY,100 TER HEUN DR,FALMOUTH,MA,2540,2503,125780.0
3871,42603322,REED CHARITABLE TRUST,146 MAIN ST RM 500,WORCESTER,MA,1608,1137,125780.0
3872,42603364,PLYMOUTH ROCK BIBLE CHURCH,267 CARVER RD,PLYMOUTH,MA,2360,5286,125780.0
3873,42603396,FALMOUTH HEIGHTS-MARAVISTA NEIGHBORHOOD ASSOCIATION INC,4 MIAMI AVE,FALMOUTH,MA,2540,3645,125780.0
3874,42603551,SOUTHBRIDGE SOFTBALL ASSOCIATION INC,PO BOX 386,SOUTHBRIDGE,MA,1550,386,125780.0
3875,42603693,LOWELL DEVELOPMENT AND FINANCIAL CORPORATION,660 SUFFOLK ST STE 120,LOWELL,MA,1854,3636,125780.0
3876,42603757,ICHTHUS THE CREATIVE CENTER FOR CHRISTIANS INC,1228 RIVERDALE ST,W SPRINGFIELD,MA,1089,4915,125780.0
3877,42603786,HOLDEN TOWERS TENNIS CLUB,PO BOX 60512,WORCESTER,MA,1606,512,125780.0
3878,42604346,OAKDALE UNITED METHODIST CHURCH,15 N MAIN STREET,WEST BOYLSTON,MA,1583,0,125780.0
3879,42604398,LEDYARD FARM EQUINE EDUCATION FOUNDATION INC,82 WALNUT RD,WENHAM,MA,1984,1611,125780.0
3880,42604424,WESTPORT RIVER WATERSHED ALLIANCE INC,493 OLD COUNTY RD,WESTPORT,MA,2790,1104,125780.0
3881,42604426,STANLEY STREET TREATMENT AND RESOURCES,386 STANLEY ST,FALL RIVER,MA,2720,6009,125780.0
3882,42604427,CUTCHINS PROGRAMS FOR CHILDREN AND FAMILIES INC,78 POMEROY TER,NORTHAMPTON,MA,1060,3378,125780.0
3883,42604510,CALVARY BAPTIST CHURCH,1123 WEST ST,PITTSFIELD,MA,1201,9128,125780.0
3884,42604529,PINE POINT COMMUNITY COUNCIL,80 ELIJAH ST,SPRINGFIELD,MA,1109,2306,125780.0
3885,42604555,INTERFAITH HOMES OF LONGMEADOW INC,114 EMERSON ROAD,LONGMEADOW,MA,1106,2000,125780.0
3886,42604636,MARINE CORPS LEAGUE,PO BOX 3141,PEABODY,MA,1961,3141,125780.0
3887,42604761,UNITED ELECTRICAL RADIO & MACHINE WORKERS OF AMERICA,1 BEACH RD,WARE,MA,1082,9471,125780.0
3888,42605037,NORTHEAST SECTION INSTITUTE OF FOOD TECHNOLOGISTS INC,100 CONGRESS ST,QUINCY,MA,2169,906,125780.0
3889,42605110,BOSTON LUNCHEON CLUB INC,100 CUMMINGS CENTER STE 421-G,BEVERLY,MA,1915,6111,125780.0
3890,42605198,BOSTON LIBRARY CONSORTIUM,31 HAYWARD ST STE 2F,FRANKLIN,MA,2038,2169,125780.0
3891,42605256,MASSACHUSETTS TEACHERS ASSOCIATION,115 AMESBURY LINE RD,HAVERHILL,MA,1830,1809,125780.0
3892,42605338,GARDEN CLUB FEDERATION OF MASSACHUS ETTS INC,PO BOX 325,BRIDGEWATER,MA,2324,325,125780.0
3893,42605467,WINCHESTER SENIORS ASSOCIATION INC,109 SKILLINGS RD,WINCHESTER,MA,1890,2857,125780.0
3894,42605504,MASSACHUSETTS MORTGAGE BANKERS ASSOCIATION INC,185 DEVONSHIRE ST STE 703,BOSTON,MA,2110,1476,125780.0
3895,42605580,THE FENWAY ALLIANCE INC,337A HUNTINGTON AVE,BOSTON,MA,2115,4401,125780.0
3896,42605584,DEEPER TRUTH CHURCH,275 TREMONT ST,BOSTON,MA,2116,5615,125780.0
3897,42605799,MINUTE MAN DART LEAGUE INC,PO BOX 2165,DANVERS,MA,1923,5165,125780.0
3898,42605850,FRIENDS OF THE EDGARTOWN FREE PUBLIC LIBRARY,26 W TISBURY RD,EDGARTOWN,MA,2539,7182,125780.0
3899,42605917,THE CREATIVE ARTS PARENTS ASSOCIATION INC,264 OLD CONNECTICUT PATH,WAYLAND,MA,1778,3141,125780.0
3900,42605935,STOW GARDEN CLUB,8 MIDDLEMOST WAY,STOW,MA,1775,1363,125780.0
3901,42605936,NEW ENGLAND ARCHIVISTS INC,45 SKEHAN STREET,SOMERVILLE,MA,2143,3758,125780.0
3902,42606125,QUITNESSET ASSOCIATES INC,39 REVOLUTIONARY RD,CONCORD,MA,1742,2648,125780.0
3903,42606224,WESTON COMMUNITY HOUSING INC,23 VILLAGE RD,WESTON,MA,2493,1337,125780.0
3904,42606262,MASSACHUSETTS ASSOCIATION OF OCCUPATIONAL HEALTH NURSES INCORPO,15 SARTELLE ST,PEPPERELL,MA,1463,1113,125780.0
3905,42606306,FRIENDS OF THE WELLFLEET LIBRARIES,PO BOX 857,WELLFLEET,MA,2667,857,125780.0
3906,42606308,NEW TESTAMENT BAPTIST CHURCH OF HAVERHILL MASS,P O BOX 84,WARD HILL,MA,1830,384,125780.0
3907,42606409,DANVERS POLICE BENEVOLENT ASSOC,120 ASH ST,DANVERS,MA,1923,2728,125780.0
3908,42606444,ROCKPORT POLICE ASSOCIATION,PO BOX 203,ROCKPORT,MA,1966,203,125780.0
3909,42606468,SALTERS POINT IMPROVEMENT ASSOCIATION,536 HAWTHORN ST,DARTMOUTH,MA,2747,3717,125780.0
3910,42606580,THREE SAINTS INC,20 COMMON ST,LAWRENCE,MA,1840,1724,125780.0
3911,42606619,CARMEN A SCHIAVO ASSOCIATES INC,71 TILESTON ST,EVERETT,MA,2149,1927,125780.0
3912,42606857,ORLEANS CHAMBER OF COMMERCE INC,PO BOX 153,ORLEANS,MA,2653,153,125780.0
3913,42606869,BOY SCOUTS OF AMERICA,394 PLEASANTDALE RD,RUTLAND,MA,1543,1208,125780.0
3914,42606993,MALDEN BABE RUTH LEAGUE BASEBALL,36 GILBERT ST,MALDEN,MA,2148,1719,125780.0
3915,42607029,SWAMPSCOTT YOUTH SOCCER ASSOCIATION,50 DENNISON AVE,SWAMPSCOTT,MA,1907,1422,125780.0
3916,42607086,MASSACHUSETTS TEACHERS ASSOCIATION,270 HART STREET,TAUNTON,MA,2780,0,125780.0
3917,42607134,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON ST FL 6,BOSTON,MA,2108,3722,125780.0
3918,42607187,HEATH AGRICULTURAL SOCIETY INC,PO BOX 10,HEATH,MA,1346,10,125780.0
3919,42607196,NORTH SHORE JEWISH PRESS LTD THE JOURNAL OF THE NORTH SHORE,27 CONGRESS ST STE 501,SALEM,MA,1970,5577,125780.0
3920,42607197,FRIENDS OF 2LIFE COMMUNITIES INC,30 WALLINGFORD ROAD,BRIGHTON,MA,2135,4708,125780.0
3921,42607198,CLARK UNIVERSITY CHRISTIAN SCIENCE ORGANIZATION,BOX A-63 CLARK UNIVERSITY,WORCESTER,MA,1610,0,125780.0
3922,42607208,LOTTA M CRABTREE TRUST UW LOTTA FUND FOR DISCHARGED CONVICTS,PO BOX 51400,BOSTON,MA,2205,1400,125780.0
3923,42607209,LOTTA M CRABTREE TRUST UW LOTTA HOSPITAL FUND,PO BOX 51400,BOSTON,MA,2205,1400,125780.0
3924,42607210,LOTTA M CRABTREE TRUST UW LOTTA THEATRICAL FUND,PO BOX 51400,BOSTON,MA,2205,1400,125780.0
3925,42607227,LOTTA M CRABTREE TRUST U/W FBO MARY A CRABTREE FUND,PO BOX 51400,BOSTON,MA,2205,1400,125780.0
3926,42607232,NANCY LURIE MARKS FAMILY FOUNDATION,60 WILLIAM ST STE 110,WELLESLEY,MA,2481,3810,125780.0
3927,42607239,JFYNETWORKS,PO BOX 194,READVILLE,MA,2137,194,125780.0
3928,42607241,HADASSAH THE WOMENS ZIONIST ORGANIZATION OF AMERICA,1320 CENTRE ST STE 205,NEWTON,MA,2459,2400,125780.0
3929,42607422,HOLY FAMILY PARISH,601 TREMONT ST,DUXBURY,MA,2332,4451,125780.0
3930,42607425,NEW ENGLAND REGIONAL FISHERY MANAGEMENT COUNCIL,50 WATER ST STE 2,NEWBURYPORT,MA,1950,2899,125780.0
3931,42607438,CAMBRIDGE CHRISTIAN CENTER OF THE ASSEMBLIES OF GOD,51 LEXINGTON ST,BELMONT,MA,2478,5033,125780.0
3932,42607451,TRIPLE GEM SOCIETY INC,PO BOX 449,W SOMERVILLE,MA,2144,0,125780.0
3933,42607612,HAMPTON PONDS ASSOCIATION INC,7 NEW BROADWAY,WESTFIELD,MA,1085,5109,125780.0
3934,42607722,HEATH HISTORICAL SOCIETY INC,PO BOX 81,HEATH,MA,1346,81,125780.0
3935,42607807,MASSACHUSETTS SYMPHONY ORCHESTRA INC,PO BOX 20070,WORCESTER,MA,1602,70,125780.0
3936,42607946,HARWICH ATHLETIC ASSOCIATION INC,PO BOX 201,HARWICH PORT,MA,2646,201,125780.0
3937,42608078,FRIENDS OF THE NEEDHAM PUBLIC LIBRARY INC,1139 HIGHLAND AVE,NEEDHAM,MA,2494,3268,125780.0
3938,42608144,YANKEE GOLDEN RETRIEVER CLUB INC,PO BOX 219,BUZZARDS BAY,MA,2532,219,125780.0
3939,42608388,FRIENDS OF THE WORCESTER FREE PUBLIC LIBRARY INC,3 SALEM SQ,WORCESTER,MA,1608,2015,125780.0
3940,42608718,SOUTHWICK GRANVILLE SENIOR CITIZENS HOUSING INC,1780 MAIN ST,SPRINGFIELD,MA,1103,1000,125780.0
3941,42608873,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
3942,42609177,HEALTH IMPERATIVES INC,942 WEST CHESNUT ST,BROCKTON,MA,2301,5567,125780.0
3943,42609202,COMMONWEALTH CHORALE INC,PO BOX 600122,NEWTONVILLE,MA,2460,2,125780.0
3944,42609210,NEW ENGLAND LEGAL FOUNDATION,333 WASHINGTON ST STE 850,BOSTON,MA,2108,5111,125780.0
3945,42609422,BOSTON CELEBRATIONS INC,88 BLACK FALCON AVE STE 202,BOSTON,MA,2210,2475,125780.0
3946,42609432,2LIFE DEVELOPMENT INC,30 WALLINGFORD ROAD,BRIGHTON,MA,2135,4708,125780.0
3947,42609569,MILFORD LEGION BASEBALL CLUB INC,PO BOX 585,MILFORD,MA,1757,585,125780.0
3948,42609600,SIGMA THETA TAU INC,360 HUNTINGTON AVE,BOSTON,MA,2115,5005,125780.0
3949,42609788,CENTER FOR COASTAL STUDIES INC,5 HOLWAY AVE,PROVINCETOWN,MA,2657,1326,125780.0
3950,42609789,PROGRAMS FOR PEOPLE INC,98 LINCOLN ST,FRAMINGHAM,MA,1702,6354,125780.0
3951,42609799,CHI OMEGA FRATERNITY,106 PROFESSORS ROW,MEDFORD,MA,2155,5816,125780.0
3952,42609843,MADISON CIRCLE IMPROVEMENT SOCIETY,71 MADISON CIR,GREENFIELD,MA,1301,2741,125780.0
3953,42609944,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,33 NORTH ST,FITCHBURG,MA,1420,4325,125780.0
3954,42610044,CENTRAL MASSACHUSETTS SPECIAL EDUCATION COLLABORATIVE,14 NEW BOND STREET,WORCESTER,MA,1606,2687,125780.0
3955,42610046,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,8 BEACON STREET,BOSTON,MA,2108,3722,125780.0
3956,42610400,WEST DENNIS GARDEN CLUB,11 SIX PENNY LN,DENNIS,MA,2638,2401,125780.0
3957,42610447,NORTH SHORE COMMUNITY HEALTH INC,27 CONGRESS ST,SALEM,MA,1970,7309,125780.0
3958,42610451,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,412 MAIN ST,GREENFIELD,MA,1301,3305,125780.0
3959,42610466,PHOTOGRAPHIC RESOURCE CENTER INC,411A HIGHLAND AVE 317,SOMERVILLE,MA,2144,2586,125780.0
3960,42610518,NORTHEAST ADVENTIST HEALTH SERVICES INC,400 MAIN ST,S LANCASTER,MA,1561,0,125780.0
3961,42610666,GREATER BOSTON TRACK CLUB INC,32 HALL ST APT 2,JAMAICA PLAIN,MA,2130,3591,125780.0
3962,42610674,TTEES UW LOTTA M CRABTREE LOTTA AGRICULTURAL FUND,PO BOX 51400,BOSTON,MA,2205,1400,125780.0
3963,42610995,AMALGAMATED TRANSIT UNION,100 HALE ST,LOWELL,MA,1851,3312,125780.0
3964,42611055,EDINBURG CENTER INC,205 BURLINGTON RD,BEDFORD,MA,1730,1406,125780.0
3965,42611412,TAUNTON CAPE VERDEAN ASSOC INC,PO BOX 1212,TAUNTON,MA,2780,972,125780.0
3966,42611603,DEERFIELD VALLEY ART ASSOCIATION INC,PO BOX 1076,GREENFIELD,MA,1302,1076,125780.0
3967,42611726,CENTER FOR ECOTECHNOLOGY INC,320 RIVERSIDE DR STE 1-A,NORTHAMPTON,MA,1062,2742,125780.0
3968,42612032,CAPE ANN AMATEUR RADIO ASSOCIATION INC,28 OLD NUGENT FARM RD,GLOUCESTER,MA,1930,3167,125780.0
3969,42612225,WESTON METCO SCHOLARSHIP FUND INC,49 BAY STATE RD,WESTON,MA,2493,2169,125780.0
3970,42612317,NEW JERUSALEM PRAYER COMMUNITY INC,330 MAIN ST,FAIRHAVEN,MA,2719,3371,125780.0
3971,42612423,ACTON HISTORICAL SOCIETY INCORPORATED,PO BOX 2389,ACTON,MA,1720,6389,125780.0
3972,42612424,ASIS INTERNATIONAL INC,139A CHARLES STREET 143,BOSTON,MA,2114,3252,125780.0
3973,42612643,MUDVILLE INC,8 PARKER PL,SOMERVILLE,MA,2143,2251,125780.0
3974,42612898,MARTHAS VINEYARD SHELLFISH GROUP INC,PO BOX 1552,OAK BLUFFS,MA,2557,1552,125780.0
3975,42613224,MISSION COVENANT CHURCH-ORANGE MA,PO BOX 299,ORANGE,MA,1364,299,125780.0
3976,42613803,MASSACHUSETTS COLLEGE OF LIBERAL ARTS FOUNDATION INC,375 CHURCH ST,NORTH ADAMS,MA,1247,4124,125780.0
3977,42613808,CHURCH RELIGIOUS TRUST,153 E MAIN ST,GLOUCESTER,MA,1930,3844,125780.0
3978,42614028,FIRST BAPTIST CHURCH,4 HIGH ST,ROCKPORT,MA,1966,1607,125780.0
3979,42614067,NATIVE AMERICAN CULTURES & CRAFTS,460 ASHBURNHAM ST,FITCHBURG,MA,1420,2738,125780.0
3980,42614068,MAYNARD MA NEW HOPE FELLOWSHIP CHURCH OF THE NAZARENE,141 PARKER ST STE 211,MAYNARD,MA,1754,2179,125780.0
3981,42614456,ARCHITECTURAL CONSERVATION TRUST ACT FOR MASSACHUSETTS INC,6 MAIN STREET EXT STE 613,PLYMOUTH,MA,2360,3366,125780.0
3982,42614492,DUXBURY BOOSTERS CLUB INC,71 ALDEN ST,DUXBURY,MA,2332,3878,125780.0
3983,42614551,CHELSEA RESTORATION CORPORATION,154 PEARL ST,CHELSEA,MA,2150,2861,125780.0
3984,42614705,BARE COVE FIRE MUSEUM INC,45 BARE COVE PARK DR,HINGHAM,MA,2043,2685,125780.0
3985,42614752,JOURNEY CHURCH ON THE COMMON,9 ACADEMY ST,CHELMSFORD,MA,1824,2613,125780.0
